,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
1CO,0.9087380744233867,0.9860499580719533,0.8745043232206429,0.8736953604110187,0.9075575685723523,0.8615865009232093,0.9847372304555686,0.848358768542511,0.916256240851903,0.9152897905274698,0.885754086608383,0.9948665425412749,0.9911768373862131,0.8854275220261765,0.8431890311798486,0.9138628549845323,0.8225334493720008,0.8852883329708919,0.8293013554970268,0.8760227059100999,1.0,0.9371719832241208,0.9966067155587491,0.984825750712971,0.8277712615812411,0.8874401574805555,0.8377319086256637,0.8790632983292338,0.882311638190433,0.8541932560412058,0.8825148990248354,0.8685249196769691,0.9153142066390115
GAL,0.9969708455136268,0.9796213961169097,0.9880642377682934,0.9875343722209056,0.9959760518606015,0.9844399203511394,0.862176018117914,0.6110606647693012,0.9975923316904237,0.7183605248279313,0.6683774455331974,0.9620483448962172,0.9683464189700409,0.6679906418369546,0.9774824007968131,0.9978098462190641,0.9679258264389544,0.9888991447311111,0.9717338603630096,0.9872863710156964,0.9371719832241208,1.0,0.9065991019037644,0.9828887172680633,0.9696656874826258,0.9915984108741225,0.9739125571734165,0.9876295945813509,0.9902221931507327,0.9807028312481274,0.9902611554162967,0.9859167147558305,0.9958609011219749
ROM,0.8723803706009244,0.9711404777340206,0.834218808384993,0.8334755238284159,0.8724769247650487,0.8184993334031263,0.995148208246815,0.8879888064616268,0.8828133607538906,0.9438655011362799,0.9196641953977696,0.985943853560873,0.9779668252135202,0.9194352471730195,0.7981030722628114,0.8787408644775939,0.7746156387557727,0.8449033602627911,0.7824671938854039,0.8369907410354439,0.9966067155587491,0.9065991019037644,1.0,0.9684178827525849,0.7817468072335608,0.8480202518614453,0.7909419202516347,0.8397109364167737,0.8422951039703241,0.8109325451471431,0.8418113270314266,0.8259146881109147,0.8819495068952699
2CO,0.966057266421428,0.9989862576825942,0.9448169512945023,0.9445887262783037,0.9662896473022173,0.9354799805777195,0.9399684791300752,0.7455357171913455,0.971459922957023,0.8331505662939478,0.7930827091803461,0.9952085271534783,0.9955671980690832,0.7927698386153906,0.9227385006576649,0.9691751788952251,0.9070611940396052,0.9498434111510322,0.9121847368253967,0.9463717624173041,0.984825750712971,0.9828887172680633,0.9684178827525849,1.0,0.9121080966771861,0.9531465552659717,0.9175535222981602,0.9480767355916957,0.94988136834603,0.931008659360634,0.9492297085292616,0.9398724884810618,0.9711199305394212
PHM,0.9829819377780541,0.9039814873117934,0.9937916744804204,0.9950606479639278,0.9850406277801103,0.9951437255707487,0.7183785621555324,0.40933856431921317,0.9799871961018128,0.5380027989853294,0.4764622507961219,0.8707367535490799,0.8864861223980772,0.47634902961466796,0.9976950176418331,0.979855428243586,0.9979627957402486,0.9897066420704455,0.996851409328732,0.9939618114378382,0.8277712615812411,0.9696656874826258,0.7817468072335608,0.9121080966771861,1.0,0.9924173271569716,0.996297941916781,0.9945917499124691,0.9938775573855445,0.998703944027828,0.9916953144210676,0.9946897833536482,0.9829408718885212
PHP,0.9976136533856677,0.9466738354034422,0.9977990336322408,0.9982019007210742,0.997100828340938,0.9975486793480551,0.7940307353065895,0.5100357811545582,0.9948854352097132,0.6301836426211678,0.5735252742964195,0.9207045771279423,0.9344579163521438,0.5732074825319017,0.9952782789214271,0.9959240308903273,0.9915688380069796,0.9984389506597333,0.9919335647381977,0.9968939838031816,0.8874401574805555,0.9915984108741225,0.8480202518614453,0.9531465552659717,0.9924173271569716,1.0,0.994371662397775,0.998423759581195,0.9999071382521484,0.9973237763609271,0.9994691903912887,0.9988970522549846,0.9960841028099799
TIT,0.9879700571955903,0.9090968567744222,0.9933784971830277,0.9934828783026208,0.9851997528189826,0.9973707856239953,0.7305039104022463,0.42228970894111484,0.9806516855359929,0.5514060067531987,0.49027061589849286,0.8761447237558895,0.8962478732703213,0.48990337511654103,0.9980955112120722,0.9845077834313969,0.9989277474974747,0.9949660206521334,0.9976416550420969,0.990150937326117,0.8377319086256637,0.9739125571734165,0.7909419202516347,0.9175535222981602,0.996297941916781,0.994371662397775,1.0,0.9922017135170694,0.9951190325641961,0.9970673821767019,0.9959182844742255,0.9980924961480466,0.9815236381996515
COL,0.9934760646244398,0.9412489162294824,0.9965673873884856,0.9980615074882403,0.9954549932787478,0.995422270764099,0.7839588823738459,0.49846079443953634,0.9928906189225786,0.618790846054309,0.5617940549566346,0.9149618558019638,0.9271441588040207,0.5615464381421262,0.9941086449119914,0.9917729564467035,0.9905272776221398,0.9949526069468948,0.990545542772331,0.9983211164191818,0.8790632983292338,0.9876295945813509,0.8397109364167737,0.9480767355916957,0.9945917499124691,0.998423759581195,0.9922017135170694,1.0,0.9986840870753946,0.9981159386329778,0.996498085721619,0.9965581446273074,0.9963461954912758
1TH,0.9968932729922328,0.943310842973,0.9982672837517038,0.998705895918991,0.9967556214470903,0.9980429750523574,0.7872798709304786,0.500766687972895,0.9942730096986631,0.6218147251994549,0.5645980429862236,0.9166183394409679,0.9303738523182685,0.5643314227862608,0.9963039070352023,0.9951122827079393,0.9929058578955062,0.9981896842411248,0.9932520327779478,0.9974170141632082,0.882311638190433,0.9902221931507327,0.8422951039703241,0.94988136834603,0.9938775573855445,0.9999071382521484,0.9951190325641961,0.9986840870753946,1.0,0.9981603922041462,0.9993139368348658,0.9990923233903074,0.9955130875361875
2TH,0.9908841492067281,0.9236891243758967,0.9973518874200489,0.9982667845197871,0.9919333697000084,0.9980325824633622,0.7512398044264504,0.4521573679203595,0.988252977817938,0.5773045463711444,0.5177717837889153,0.8934248348601851,0.9078131667743258,0.5175766008275726,0.9985193235341226,0.9884978015338187,0.9969111086473395,0.9948108533726026,0.9967301712921585,0.9972561475504425,0.8541932560412058,0.9807028312481274,0.8109325451471431,0.931008659360634,0.998703944027828,0.9973237763609271,0.9970673821767019,0.9981159386329778,0.9981603922041462,1.0,0.9966082197008471,0.998113098273606,0.9903272470083583
1TI,0.9977424515120712,0.9428709581989964,0.9974031954596448,0.9972714815629281,0.9956582882294828,0.9983768061136458,0.7875056271544758,0.5000427370703132,0.9934709841374799,0.6210876591081494,0.564194474998302,0.9158419816884129,0.9305921805639861,0.5637547759726367,0.9959757775598057,0.9959072865145101,0.992661893903557,0.9987033457672626,0.9931086190221715,0.995121535944788,0.8825148990248354,0.9902611554162967,0.8418113270314266,0.9492297085292616,0.9916953144210676,0.9994691903912887,0.9959182844742255,0.996498085721619,0.9993139368348658,0.9966082197008471,1.0,0.9995476567849855,0.9933140945920899
2TI,0.9954221088530744,0.9328721310380746,0.9973871644540072,0.997429961490536,0.9935488705027483,0.9990800554590505,0.7693372609299938,0.4748810237177906,0.9905671085059742,0.5985941943260576,0.5402470851017521,0.9039074127955444,0.9199810117518626,0.5398541955781755,0.9978310186637971,0.9931014001318436,0.9957739760487282,0.9982697116594001,0.9956947539958545,0.9950991359019098,0.8685249196769691,0.9859167147558305,0.8259146881109147,0.9398724884810618,0.9946897833536482,0.9988970522549846,0.9980924961480466,0.9965581446273074,0.9990923233903074,0.998113098273606,0.9995476567849855,1.0,0.9909131576502
EPH,0.9955969260299935,0.9660732492677306,0.9933182505286461,0.9944233948994775,0.9982415556806217,0.9891188402018632,0.8325710686370874,0.56885185227235,0.9974851766150017,0.6813676195865563,0.6283350541545353,0.9455743794597063,0.9537789687107002,0.6281230880545688,0.9851179780793513,0.9952110634332756,0.9780199399516304,0.9920582896431587,0.9792337933042189,0.9953215417253363,0.9153142066390115,0.9958609011219749,0.8819495068952699,0.9711199305394212,0.9829408718885212,0.9960841028099799,0.9815236381996515,0.9963461954912758,0.9955130875361875,0.9903272470083583,0.9933140945920899,0.9909131576502,1.0
