,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
HEB,0.9322167127690955,0.9979290214933307,0.9522011710563437,0.9601009745059138,0.9641946933407718,0.9419073826851849,0.9069668674813638,0.8054404752091503,0.9789899421832836,0.8314790922479603,0.7946619887686682,1.0,0.9522291258923761,0.8050625110224492,0.9462678995319433,0.9395767105006857,0.9299620826244795,0.9121328649345797,0.9248651608938209,0.9537262142214407,0.9541186383922432,0.970005375739779,0.9800088783394435,0.9938926744918489,0.9430384061842514,0.9658848827147843,0.900511360133966,0.9400916554964067,0.9663497319793721,0.9533059705807396,0.9358896070470335,0.9387296652296548,0.9626810362899364
REV,0.9673134060631752,0.9619259998630038,0.8934303467655834,0.8804881933488492,0.8963421693509639,0.9418474214025472,0.9628511631630404,0.8226358944875813,0.9181912954690233,0.8843321053808483,0.8448707180461343,0.9522291258923761,1.0,0.8499164268876858,0.9165650306344243,0.9692751338841031,0.9166268499059568,0.9594056925580932,0.9269957287550795,0.8463861475352097,0.9931537177206784,0.9692183868443447,0.9757937590758909,0.9637266215223983,0.8484998535934745,0.9322992972754508,0.9366493114137072,0.8426925984973154,0.9241371118801492,0.8773927219507633,0.9562778908029962,0.9480880345176848,0.8651875826829764
MAT,0.6960779397028156,0.7901695088840166,0.6255797188775466,0.6186498126301696,0.650328499830716,0.6408867957878316,0.9562187920576255,0.9950281844341782,0.6733955184625087,0.997046269466537,0.9996255398491493,0.8050625110224492,0.8499164268876858,1.0,0.6157748725482259,0.7040868229129796,0.5988386899865851,0.6675765728717111,0.6067756604701823,0.600645394733878,0.8925861925171769,0.7258573951259423,0.8933512255439556,0.7876030768369209,0.5744051166623318,0.657883398716652,0.6124788545863616,0.5980808283538136,0.6493621545208994,0.6040513944664819,0.6648498546505945,0.6488489080488441,0.6356792579086596
JUD,0.9721137295964646,0.9618497658884847,0.9905734535980912,0.983522918214608,0.9851024093755681,0.9898972717664605,0.7915249855920445,0.6018268886316163,0.9871143498673286,0.661413260587597,0.6032464677608752,0.9462678995319433,0.9165650306344243,0.6157748725482259,1.0,0.9695857422372983,0.9978515594277383,0.9651251531060318,0.9818106543008313,0.9551210124131797,0.8841365360717487,0.976192449493775,0.890127964720404,0.9520343879588253,0.9570034510663681,0.9861927777070226,0.9703434942543104,0.9268465064461183,0.9868451925419559,0.9654432807560732,0.9820425823777693,0.9864455460965914,0.9473858677663735
JAS,0.9983394949776827,0.9582486029423448,0.9366868464182799,0.9242508639222972,0.9305371375736383,0.9917073958613849,0.8764499638890537,0.673806537596446,0.9519118913288327,0.7492006087541255,0.6972894313668759,0.9395767105006857,0.9692751338841031,0.7040868229129796,0.9695857422372983,1.0,0.9731833815186697,0.994086479198612,0.9866768759598931,0.8900686837755251,0.9470376273859951,0.9921821247203177,0.9278123325804977,0.9600088326149694,0.9018473660849434,0.9726197563045362,0.9902895058626451,0.8850311652091349,0.9661286312790254,0.926645153688488,0.996658072402701,0.9933682469209177,0.8984620936940534
2JN,0.977570914293167,0.9489142030038451,0.9821628538190019,0.9711945619294681,0.9736877631254165,0.9915933203048628,0.7837443366278957,0.5791364665332367,0.9755576861428261,0.6478408472704004,0.586916065313486,0.9299620826244795,0.9166268499059568,0.5988386899865851,0.9978515594277383,0.9731833815186697,1.0,0.9748989887764273,0.9852587120515932,0.9371341465139982,0.8788194771546334,0.9734474737471809,0.8766145089236486,0.9402278338174833,0.9429790128148826,0.9809657638572792,0.9802440622158786,0.9100244220098715,0.9803873939699352,0.9538009543808998,0.9867046153418978,0.9899127848683655,0.929596754390356
1JN,0.9963576365426675,0.9347450144797713,0.9268784920782589,0.9099138951299589,0.9168739362115663,0.9875477164619918,0.8506421832046539,0.6308592905479109,0.934391240965731,0.7179440175779835,0.660779392382517,0.9121328649345797,0.9594056925580932,0.6675765728717111,0.9651251531060318,0.994086479198612,0.9748989887764273,1.0,0.9844792031165762,0.8684289260037819,0.9265858158264677,0.9801342910613547,0.8993527159441088,0.9372720055799811,0.8849252221747985,0.9621017761065412,0.9965421076492024,0.8623739277458201,0.9548652415782466,0.9105784308051722,0.9958747680985611,0.9920860083718982,0.8754834786352873
3JN,0.9832580158744382,0.9436275485243897,0.9480412292414001,0.9453673522497043,0.9407607655070835,0.9972214670694358,0.8029385713406572,0.5796767823059699,0.9625548608664422,0.6566349300859721,0.5979157283773665,0.9248651608938209,0.9269957287550795,0.6067756604701823,0.9818106543008313,0.9866768759598931,0.9852587120515932,0.9844792031165762,1.0,0.9227501991004262,0.8972045468889267,0.9860409467045663,0.8887762598654051,0.9500990926730067,0.9410242908650948,0.9866260360976578,0.9921567847106133,0.9232807824177239,0.983008155699033,0.9589180712596275,0.993319252592201,0.9964654882672144,0.9274722834243668
2PE,0.8822793282045787,0.9522142590587596,0.9672564016318725,0.9893521594890196,0.9762972057475527,0.9299452020575166,0.7416067457123707,0.6110289171657222,0.9839121051911203,0.6338748465226418,0.5856245157616579,0.9537262142214407,0.8463861475352097,0.600645394733878,0.9551210124131797,0.8900686837755251,0.9371341465139982,0.8684289260037819,0.9227501991004262,1.0,0.8323749535635802,0.9324235819170809,0.8802450053896632,0.9494392853435851,0.9951819106712735,0.9680006516452923,0.8787760802123238,0.9845058328881058,0.9749518527193174,0.9896456441185414,0.9066337701731848,0.9211074874089422,0.9960536688631217
1CO,0.9403649106133285,0.9583096992524286,0.8644197185244076,0.8572457100846137,0.8726851802861579,0.91339689159883,0.9835230219058804,0.8705126056943486,0.9011732559905906,0.9197199186528006,0.8886984250926752,0.9541186383922432,0.9931537177206784,0.8925861925171769,0.8841365360717487,0.9470376273859951,0.8788194771546334,0.9265858158264677,0.8972045468889267,0.8323749535635802,1.0,0.9538926127699884,0.9889494283359179,0.962653877717209,0.8311914883800298,0.9117711694561317,0.9003459489503454,0.835681482624425,0.9034754657441584,0.8609069886498051,0.9270124772264914,0.918475925544954,0.8566467140642644
