,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
1CO,0.9122577171688949,0.9873283585476257,0.8785769515901676,0.8777840989512922,0.911068613340925,0.8658783437706037,0.983218266382074,0.843811019068804,0.9195788148838997,0.9118753238738284,0.8817737231207009,0.9955142416381936,0.9921671223395148,0.8814456879007788,0.8477408813973866,0.9172614520122641,0.8273676820008933,0.8892228407879639,0.8340254419698846,0.8800354720851978,1.0,0.9378668009032148,0.997226059371551,0.9860584893730314,0.8325111726115969,0.8913490450994994,0.8423721057957907,0.8830622482951741,0.8863019502421389,0.8585915825122057,0.8865333769764164,0.872734010741749,0.9186696633024407
GAL,0.9974544515725742,0.978265255036829,0.9889868473144747,0.9884576916317316,0.9964102597268688,0.9855771851342137,0.858856460216353,0.6058483983711972,0.9978632720609474,0.7138581527369832,0.6635108240209455,0.9602113052762661,0.96685031929601,0.6631267332841368,0.9788444829920161,0.9981849178243535,0.9695609597374578,0.9897713097914896,0.9732663394877474,0.9881182586898474,0.9378668009032148,1.0,0.9110809996257555,0.9818792355555507,0.9711633835879245,0.9923948034853519,0.975385824199103,0.9884633114992556,0.9910859498117317,0.9819042910708408,0.9911684650831615,0.9869920306275912,0.9961471044398614
ROM,0.8806500995017307,0.9750505785581736,0.8436621607201832,0.8429973966090419,0.8808387680627809,0.8283208247642524,0.993301139797732,0.8798566334868408,0.8908183511024096,0.9381090162122266,0.9127085675484434,0.9886053682097469,0.9812119123456544,0.9124854348784438,0.8084480502311162,0.8867927007195625,0.7854758480038599,0.8539689402766377,0.7931389042507682,0.8464498398914401,0.997226059371551,0.9110809996257555,1.0,0.9723642938980469,0.7925906861227522,0.8571361777275506,0.8013870390632614,0.8491460201959006,0.8515830845165661,0.8210819168130115,0.8510457353529017,0.8355532519261696,0.8901096667943844
2CO,0.9663525403216022,0.9989849336759321,0.9452057982027839,0.9449717290820128,0.9665942236506245,0.9358885422626674,0.9395731915546762,0.7447720753103729,0.971745756597813,0.8325078942108489,0.7923768079724297,0.9951198949397314,0.9954807915366707,0.7920646765157371,0.9231854980263853,0.9694629743681695,0.9075308838538597,0.9501654680847037,0.912655996131979,0.9467467136760636,0.9860584893730314,0.9818792355555507,0.9723642938980469,1.0,0.9125641134913446,0.9534804274447651,0.9179863315618296,0.9484195700288823,0.9502288230097473,0.9314156657184354,0.949605181802461,0.9402495858748872,0.9713803025837977
PHM,0.9829819377780807,0.9039814873126889,0.9937916744800988,0.9950606479643156,0.9850406277799248,0.9951437255711123,0.7183785621618608,0.4093385643213174,0.9799871961099548,0.5380027989894466,0.47646225079925625,0.8707367535499811,0.8864861223927734,0.47634902961716286,0.9976950176401291,0.9798554282436295,0.997962795739789,0.9897066420646388,0.9968514093122337,0.9939618114413955,0.8325111726115969,0.9711633835879245,0.7925906861227522,0.9125641134913446,1.0,0.9924173271555027,0.9962979419129103,0.9945917499086898,0.9938775573844693,0.9987039440287735,0.9916993767191511,0.994689783351784,0.9829408718860654
PHP,0.9976136533850709,0.9466738354032176,0.9977990336282778,0.9982019007234045,0.9971008283417337,0.9975486793495447,0.79403073531143,0.5100357811548398,0.9948854352175797,0.6301836426228381,0.5735252742986369,0.9207045771286338,0.9344579163516112,0.5732074825328672,0.9952782789147614,0.9959240308865547,0.9915688379995329,0.9984389506583365,0.991933564709704,0.9968939838077607,0.8913490450994994,0.9923948034853519,0.8571361777275506,0.9534804274447651,0.9924173271555027,1.0,0.9943716623972484,0.9984237595808104,0.999907138252572,0.9973237763650356,0.9994725170356171,0.9988970522549665,0.996084102810346
TIT,0.9879700571933353,0.9090968567726256,0.9933784971757654,0.9934828783055171,0.9851997528193587,0.9973707856254918,0.7305039104054603,0.4222897089400261,0.9806516855433922,0.5514060067531875,0.49027061589959153,0.8761447237553109,0.8962478732705412,0.4899033751161844,0.998095511201112,0.9845077834244308,0.998927747482442,0.9949660206519633,0.9976416550031623,0.990150937330984,0.8423721057957907,0.975385824199103,0.8013870390632614,0.9179863315618296,0.9962979419129103,0.9943716623972484,1.0,0.9922017135175218,0.9951190325644481,0.9970673821826297,0.9959072876432836,0.9980924961477003,0.9815236382005376
COL,0.993476064622214,0.9412489162265826,0.9965673873806308,0.9980615074889998,0.9954549932779402,0.9954222707637601,0.7839588823784882,0.49846079443811075,0.9928906189259668,0.6187908460539789,0.561794054958342,0.9149618557994811,0.9271441588066501,0.5615464381417308,0.9941086449005151,0.9917729564391696,0.9905272776109094,0.9949526069468555,0.9905455427363993,0.9983211164210885,0.8830622482951741,0.9884633114992556,0.8491460201959006,0.9484195700288823,0.9945917499086898,0.9984237595808104,0.9922017135175218,1.0,0.9986840870748157,0.9981159386357678,0.9965065590330482,0.9965581446271936,0.9963461954912646
1TH,0.9968932729920099,0.9433108429719469,0.998267283747614,0.9987058959197307,0.9967556214470757,0.9980429750526477,0.7872798709370173,0.5007666879727714,0.9942730097030718,0.621814725200981,0.5645980429889772,0.9166183394397128,0.9303738523199027,0.564331422787165,0.9963039070283888,0.9951122827041178,0.9929058578912915,0.9981896842401539,0.9932520327518528,0.997417014165388,0.8863019502421389,0.9910859498117317,0.8515830845165661,0.9502288230097473,0.9938775573844693,0.999907138252572,0.9951190325644481,0.9986840870748157,1.0,0.9981603922058723,0.999318521487201,0.9990923233908284,0.9955130875358488
2TH,0.9908841492088757,0.9236891243736474,0.9973518874155456,0.9982667845198071,0.9919333697004099,0.998032582463411,0.751239804437431,0.45215736791833816,0.9882529778156149,0.5773045463715194,0.5177717837927395,0.893424834855107,0.9078131667850075,0.5175766008277577,0.9985193235260564,0.9884978015296909,0.9969111086483504,0.9948108533769228,0.9967301712664496,0.9972561475495012,0.8585915825122057,0.9819042910708408,0.8210819168130115,0.9314156657184354,0.9987039440287735,0.9973237763650356,0.9970673821826297,0.9981159386357678,0.9981603922058723,1.0,0.996614449847,0.998113098278327,0.9903272470096706
1TI,0.9977555876293059,0.9429106447197672,0.997421325544818,0.9972872245347401,0.9956781447360206,0.9983885369110362,0.787539071134736,0.500090893818536,0.9935013230174314,0.6211190854431546,0.5642330771020002,0.9158842568641032,0.9305962810626408,0.5637937105151911,0.9959849008426308,0.9959294045384108,0.9926557282948459,0.9986910178886799,0.9931208917592185,0.99514498070432,0.8865333769764164,0.9911684650831615,0.8510457353529017,0.949605181802461,0.9916993767191511,0.9994725170356171,0.9959072876432836,0.9965065590330482,0.999318521487201,0.996614449847,1.0,0.9995455136874203,0.9933294472393445
2TI,0.9954221088522462,0.9328721310376765,0.9973871644495127,0.9974299614931715,0.9935488705036015,0.9990800554607338,0.7693372609346181,0.4748810237178907,0.9905671085139982,0.5985941943275254,0.5402470851038167,0.9039074127960894,0.9199810117514468,0.5398541955789692,0.9978310186563701,0.9931014001275728,0.9957739760395968,0.9982697116583293,0.9956947539650873,0.9950991359067692,0.872734010741749,0.9869920306275912,0.8355532519261696,0.9402495858748872,0.994689783351784,0.9988970522549665,0.9980924961477003,0.9965581446271936,0.9990923233908284,0.998113098278327,0.9995455136874203,1.0,0.9909131576507781
EPH,0.9955969260289106,0.9660732492657085,0.9933182505222397,0.9944233948996807,0.9982415556800642,0.9891188402012929,0.8325710686436163,0.568851852272204,0.9974851766175648,0.6813676195875752,0.6283350541577671,0.9455743794577813,0.9537789687147655,0.628123088055537,0.9851179780696746,0.9952110634271937,0.9780199399450027,0.9920582896432846,0.9792337932737297,0.9953215417264126,0.9186696633024407,0.9961471044398614,0.8901096667943844,0.9713803025837977,0.9829408718860654,0.996084102810346,0.9815236382005376,0.9963461954912646,0.9955130875358488,0.9903272470096706,0.9933294472393445,0.9909131576507781,1.0
