,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
LUK,0.6123950652295622,0.798454982552337,0.5507244885023289,0.5490750151667657,0.6092913990700143,0.5291957576447569,0.9529824593969326,0.9967317148528929,0.6264699387177648,0.9966873746210457,1.0,0.8398049204194163,0.825457923890031,0.9999486886323786,0.4994653552795451,0.6223291201759196,0.46830152486104976,0.5731456369703319,0.4779045481216187,0.5524224482899669,0.8857916404358769,0.6688307296387881,0.9189108514947377,0.791707265119445,0.4757674092185364,0.5740565024706753,0.49193490672006,0.5585391852613848,0.5649855360330436,0.5174129492176126,0.5654969170085712,0.5416504973663012,0.623810245218178
HEB,0.9377403079156231,0.9971665191888947,0.9135278525262516,0.9129645253924189,0.9404648773084745,0.9005259569250255,0.9622904401891462,0.8003273359635101,0.9487221913966101,0.8732977949367817,0.8398049204194163,1.0,0.9909642889539318,0.8396965682020403,0.8859286620294463,0.9428202537166455,0.8657483199509545,0.9145391916221793,0.8721696330531155,0.9145351721594439,0.9927830397798847,0.962043548799506,0.9851049034039632,0.9951115256375254,0.8726923019805526,0.9221112497346238,0.8760238191126932,0.9146040706637728,0.9182321618528667,0.8952974370037555,0.9158646559303469,0.9044858581399359,0.9448771098467447
REV,0.9488957763865581,0.9911630017449943,0.9185417269231658,0.9170209426961857,0.9426033182228535,0.9125997316903691,0.9561995668324382,0.7798442214801776,0.9487475925484412,0.8642083105977478,0.825457923890031,0.9909642889539318,1.0,0.8254514795411576,0.8975840487891623,0.9511858104757029,0.8836090416847068,0.9354290282850721,0.8868613987916767,0.9135719568350675,0.9911944349967661,0.968128613727712,0.977900303919313,0.9942171036076608,0.8814603405612341,0.9336156120223253,0.8968975407238831,0.9197994893268205,0.9292008490524882,0.9045085394537272,0.9309760843503693,0.9203618772071506,0.9462349977975005
MAT,0.6121287026724356,0.798299005034141,0.5509770702414207,0.5493813006604531,0.6095320850199929,0.529077647239695,0.9527416297214835,0.9966738215404207,0.6265237819071034,0.9969443299283266,0.9999486886323786,0.8396965682020403,0.8254514795411576,1.0,0.49959617191654637,0.6220402079883951,0.4684679453316551,0.5731124728490933,0.47796985235911427,0.5527915337107954,0.8855638775147818,0.6686731005892245,0.9188341643440932,0.7916552204262113,0.4761703480289587,0.5740583603057987,0.4917598058891226,0.5587695451916869,0.5650659562734275,0.5176495628340679,0.5652763188574128,0.5414973395941032,0.6241144307617374
JUD,0.989015818586688,0.917655865399317,0.9968501723210603,0.9958285449913261,0.9890497135725503,0.998617013649016,0.7369712585833605,0.43515960095060185,0.9859954719350597,0.5595022635765945,0.4994653552795451,0.8859286620294463,0.8975840487891623,0.49959617191654637,1.0,0.9867264061510916,0.9983918425534175,0.9918608081767514,0.9983462573534249,0.99073541236791,0.8432213312100073,0.9772028971294743,0.7998444715593214,0.9234809528259164,0.9946115590776081,0.994951048624722,0.9968045770911288,0.9894174437114827,0.9959422691168329,0.9966992108327308,0.995227054761249,0.9972500327182059,0.9817374378466126
JAS,0.9996045448458132,0.9650801665823069,0.9910021599042295,0.9885535394314636,0.9933748420773358,0.9929470654586003,0.8300651344034282,0.5633372722081776,0.99586866654268,0.6748528155985822,0.6223291201759196,0.9428202537166455,0.9511858104757029,0.6220402079883951,0.9867264061510916,1.0,0.9792569367445622,0.9932111855264312,0.9835965920224568,0.9834823796384734,0.914351908922526,0.9975602921034875,0.8796409796122833,0.9685370246108187,0.9737259552127789,0.9947994858440385,0.9846094599922754,0.9839197398562867,0.9936147934469424,0.9845302820173537,0.9959078289538209,0.9930570284052667,0.9877258276290959
2JN,0.9829671750995838,0.8999158650175081,0.9916642877686119,0.9907547047986208,0.9811919444969214,0.9957851436033517,0.7121568065858725,0.4015799804712331,0.9764946967515112,0.530732617903715,0.46830152486104976,0.8657483199509545,0.8836090416847068,0.4684679453316551,0.9983918425534175,0.9792569367445622,1.0,0.9907507508348865,0.9981068414887057,0.9841975311977026,0.8231268067664343,0.967930239925842,0.7766564241578624,0.9078550391394046,0.9938935488584395,0.9911600205814148,0.9981510370140939,0.9848792716061053,0.9923636440615149,0.9944612566687644,0.9923304395333479,0.9955086603930762,0.9737364610156503
1JN,0.9958572636868801,0.9408824752715801,0.99020960567216,0.9886494719329739,0.9882755625818483,0.995130200088816,0.7928208500085703,0.5091977027336787,0.9867963565995542,0.6311337596498209,0.5731456369703319,0.9145391916221793,0.9354290282850721,0.5731124728490933,0.9918608081767514,0.9932111855264312,0.9907507508348865,1.0,0.9902953446448185,0.9813154333702562,0.8859060508128623,0.9884988801328423,0.8458457851816473,0.9490001272735943,0.9823904329755817,0.9968577089815314,0.9949855440099336,0.9859274278110853,0.9961723506072836,0.9899416282585584,0.9986036103049728,0.9980400053769856,0.9836277886053627
3JN,0.9858662487676438,0.9059338484131576,0.9915514635440067,0.9901150772710229,0.9813988786271425,0.9975872285056689,0.7206280594807329,0.41193338064510915,0.9793758182797697,0.5391840826222039,0.4779045481216187,0.8721696330531155,0.8868613987916767,0.47796985235911427,0.9983462573534249,0.9835965920224568,0.9981068414887057,0.9902953446448185,1.0,0.9842309602792203,0.8303388279320895,0.97201691301511,0.7845520833638662,0.9129543660336311,0.992090921842718,0.9915291298629072,0.9974417736868235,0.9847696312129816,0.9925596816176944,0.9940106911692808,0.9930797852467973,0.9957018410355545,0.9740744562601532
2PE,0.9839230499649394,0.939622637915677,0.9960179677032895,0.9984004956351172,0.9950897786920554,0.9893104891928918,0.7727955256538882,0.49399500817026826,0.9930848183355024,0.6081092064225837,0.5524224482899669,0.9145351721594439,0.9135719568350675,0.5527915337107954,0.99073541236791,0.9834823796384734,0.9841975311977026,0.9813154333702562,0.9842309602792203,1.0,0.8688031943664847,0.9811423070658867,0.8338499652540038,0.943663030401191,0.9938395751516489,0.9930625168525989,0.9806446390072718,0.9973918801147021,0.9942341523875604,0.9960780760428994,0.9869430142018052,0.987825014860323,0.9952757613546561
